entry_id,datetime,field2,field2_neg,field2_deviasi,field2_neg_deviasi
3938,2026-03-05 22:06:02+07:00,238.5,-238.5,-33.869037199124705,33.869037199124705
3940,2026-03-05 22:16:02+07:00,241.9,-241.9,-30.4690371991247,30.4690371991247
3943,2026-03-05 22:26:02+07:00,245.2,-245.2,-27.169037199124716,27.169037199124716
3947,2026-03-05 22:36:02+07:00,253.8,-253.8,-18.569037199124693,18.569037199124693
3949,2026-03-05 22:46:02+07:00,256.5,-256.5,-15.869037199124705,15.869037199124705
3951,2026-03-05 22:56:02+07:00,259.8,-259.8,-12.569037199124693,12.569037199124693
3953,2026-03-05 23:06:02+07:00,262.5,-262.5,-9.869037199124705,9.869037199124705
3956,2026-03-05 23:16:02+07:00,265.2,-265.2,-7.169037199124716,7.169037199124716
3960,2026-03-05 23:26:02+07:00,272.6,-272.6,0.23096280087531795,-0.23096280087531795
3962,2026-03-05 23:36:02+07:00,275.1,-275.1,2.730962800875318,-2.730962800875318
3964,2026-03-05 23:46:02+07:00,277.1,-277.1,4.730962800875318,-4.730962800875318
3966,2026-03-05 23:56:02+07:00,279.2,-279.2,6.830962800875284,-6.830962800875284
3969,2026-03-06 00:06:02+07:00,281.0,-281.0,8.630962800875295,-8.630962800875295
3973,2026-03-06 00:16:02+07:00,285.8,-285.8,13.430962800875307,-13.430962800875307
3975,2026-03-06 00:26:02+07:00,287.0,-287.0,14.630962800875295,-14.630962800875295
3977,2026-03-06 00:36:02+07:00,288.1,-288.1,15.730962800875318,-15.730962800875318
3979,2026-03-06 00:46:02+07:00,288.5,-288.5,16.130962800875295,-16.130962800875295
3982,2026-03-06 00:56:02+07:00,288.6,-288.6,16.230962800875318,-16.230962800875318
3986,2026-03-06 01:06:02+07:00,288.3,-288.3,15.930962800875307,-15.930962800875307
3988,2026-03-06 01:16:02+07:00,287.3,-287.3,14.930962800875307,-14.930962800875307
3990,2026-03-06 01:26:02+07:00,285.7,-285.7,13.330962800875284,-13.330962800875284
3992,2026-03-06 01:36:02+07:00,284.2,-284.2,11.830962800875284,-11.830962800875284
3995,2026-03-06 01:46:02+07:00,282.4,-282.4,10.030962800875272,-10.030962800875272
3999,2026-03-06 01:56:02+07:00,276.1,-276.1,3.730962800875318,-3.730962800875318
4001,2026-03-06 02:06:02+07:00,274.4,-274.4,2.0309628008752725,-2.0309628008752725
4003,2026-03-06 02:16:02+07:00,272.7,-272.7,0.33096280087528385,-0.33096280087528385
4005,2026-03-06 02:26:02+07:00,270.4,-270.4,-1.9690371991247275,1.9690371991247275
4008,2026-03-06 02:36:02+07:00,268.4,-268.4,-3.9690371991247275,3.9690371991247275
4012,2026-03-06 02:46:02+07:00,263.0,-263.0,-9.369037199124705,9.369037199124705
4014,2026-03-06 02:56:02+07:00,261.3,-261.3,-11.069037199124693,11.069037199124693
4016,2026-03-06 03:06:02+07:00,259.5,-259.5,-12.869037199124705,12.869037199124705
4018,2026-03-06 03:16:02+07:00,36.0,-36.0,-236.3690371991247,236.3690371991247
4021,2026-03-06 03:26:02+07:00,65.8,-65.8,-206.5690371991247,206.5690371991247
4023,2026-03-06 03:36:02+07:00,91.3,-91.3,-181.0690371991247,181.0690371991247
4025,2026-03-06 03:46:02+07:00,111.9,-111.9,-160.4690371991247,160.4690371991247
4027,2026-03-06 03:56:02+07:00,128.1,-128.1,-144.2690371991247,144.2690371991247
4031,2026-03-06 04:06:02+07:00,163.5,-163.5,-108.8690371991247,108.8690371991247
4034,2026-03-06 04:16:02+07:00,171.2,-171.2,-101.16903719912472,101.16903719912472
4036,2026-03-06 04:26:02+07:00,177.1,-177.1,-95.26903719912471,95.26903719912471
4037,2026-03-06 04:36:02+07:00,182.9,-182.9,-89.4690371991247,89.4690371991247
4039,2026-03-06 04:46:02+07:00,186.9,-186.9,-85.4690371991247,85.4690371991247
4043,2026-03-06 04:56:02+07:00,196.1,-196.1,-76.26903719912471,76.26903719912471
4046,2026-03-06 05:06:02+07:00,198.7,-198.7,-73.66903719912472,73.66903719912472
4048,2026-03-06 05:16:02+07:00,202.1,-202.1,-70.26903719912471,70.26903719912471
4050,2026-03-06 05:26:02+07:00,204.5,-204.5,-67.8690371991247,67.8690371991247
4052,2026-03-06 05:36:02+07:00,206.2,-206.2,-66.16903719912472,66.16903719912472
4056,2026-03-06 05:46:02+07:00,212.9,-212.9,-59.4690371991247,59.4690371991247
4059,2026-03-06 05:56:02+07:00,215.6,-215.6,-56.76903719912471,56.76903719912471
4061,2026-03-06 06:06:02+07:00,218.3,-218.3,-54.06903719912469,54.06903719912469
4063,2026-03-06 06:16:02+07:00,221.2,-221.2,-51.169037199124716,51.169037199124716
4065,2026-03-06 06:26:02+07:00,224.5,-224.5,-47.869037199124705,47.869037199124705
4069,2026-03-06 06:36:02+07:00,233.2,-233.2,-39.169037199124716,39.169037199124716
4072,2026-03-06 06:46:02+07:00,236.4,-236.4,-35.9690371991247,35.9690371991247
4074,2026-03-06 06:56:02+07:00,239.6,-239.6,-32.76903719912471,32.76903719912471
4076,2026-03-06 07:06:02+07:00,243.1,-243.1,-29.26903719912471,29.26903719912471
4078,2026-03-06 07:16:02+07:00,246.5,-246.5,-25.869037199124705,25.869037199124705
4082,2026-03-06 07:26:02+07:00,256.5,-256.5,-15.869037199124705,15.869037199124705
4085,2026-03-06 07:36:02+07:00,260.0,-260.0,-12.369037199124705,12.369037199124705
4087,2026-03-06 07:46:02+07:00,263.7,-263.7,-8.669037199124716,8.669037199124716
4089,2026-03-06 07:56:02+07:00,267.3,-267.3,-5.069037199124693,5.069037199124693
4091,2026-03-06 08:06:02+07:00,271.9,-271.9,-0.4690371991247275,0.4690371991247275
4095,2026-03-06 08:16:02+07:00,282.9,-282.9,10.530962800875272,-10.530962800875272
4098,2026-03-06 08:26:02+07:00,287.0,-287.0,14.630962800875295,-14.630962800875295
4100,2026-03-06 08:36:02+07:00,290.9,-290.9,18.530962800875272,-18.530962800875272
4102,2026-03-06 08:46:02+07:00,294.4,-294.4,22.030962800875272,-22.030962800875272
4104,2026-03-06 08:56:02+07:00,298.8,-298.8,26.430962800875307,-26.430962800875307
4108,2026-03-06 09:06:02+07:00,309.1,-309.1,36.73096280087532,-36.73096280087532
4111,2026-03-06 09:16:02+07:00,312.5,-312.5,40.130962800875295,-40.130962800875295
4113,2026-03-06 09:26:02+07:00,315.8,-315.8,43.43096280087531,-43.43096280087531
4115,2026-03-06 09:36:02+07:00,319.4,-319.4,47.03096280087527,-47.03096280087527
4117,2026-03-06 09:46:02+07:00,322.6,-322.6,50.23096280087532,-50.23096280087532
4121,2026-03-06 09:56:02+07:00,328.2,-328.2,55.830962800875284,-55.830962800875284
4124,2026-03-06 10:06:02+07:00,329.1,-329.1,56.73096280087532,-56.73096280087532
4126,2026-03-06 10:16:02+07:00,330.4,-330.4,58.03096280087527,-58.03096280087527
4128,2026-03-06 10:26:02+07:00,331.8,-331.8,59.43096280087531,-59.43096280087531
4130,2026-03-06 10:36:02+07:00,331.2,-331.2,58.830962800875284,-58.830962800875284
4132,2026-03-06 10:46:02+07:00,330.8,-330.8,58.43096280087531,-58.43096280087531
4134,2026-03-06 10:56:02+07:00,330.3,-330.3,57.93096280087531,-57.93096280087531
4137,2026-03-06 11:06:02+07:00,325.1,-325.1,52.73096280087532,-52.73096280087532
4139,2026-03-06 11:16:02+07:00,320.5,-320.5,48.130962800875295,-48.130962800875295
4141,2026-03-06 11:26:02+07:00,316.6,-316.6,44.23096280087532,-44.23096280087532
4142,2026-03-06 11:36:02+07:00,311.9,-311.9,39.53096280087527,-39.53096280087527
4144,2026-03-06 11:46:02+07:00,308.6,-308.6,36.23096280087532,-36.23096280087532
4146,2026-03-06 11:56:02+07:00,305.7,-305.7,33.330962800875284,-33.330962800875284
4148,2026-03-06 12:06:02+07:00,301.5,-301.5,29.130962800875295,-29.130962800875295
4151,2026-03-06 12:16:02+07:00,294.8,-294.8,22.430962800875307,-22.430962800875307
4153,2026-03-06 12:26:02+07:00,291.1,-291.1,18.730962800875318,-18.730962800875318
4155,2026-03-06 12:36:02+07:00,286.1,-286.1,13.730962800875318,-13.730962800875318
4157,2026-03-06 12:46:02+07:00,283.3,-283.3,10.930962800875307,-10.930962800875307
4159,2026-03-06 12:56:02+07:00,280.6,-280.6,8.230962800875318,-8.230962800875318
4161,2026-03-06 13:06:02+07:00,276.5,-276.5,4.130962800875295,-4.130962800875295
4164,2026-03-06 13:16:02+07:00,270.1,-270.1,-2.269037199124682,2.269037199124682
4166,2026-03-06 13:26:02+07:00,266.8,-266.8,-5.569037199124693,5.569037199124693
4169,2026-03-06 13:36:02+07:00,262.8,-262.8,-9.569037199124693,9.569037199124693
4170,2026-03-06 13:46:02+07:00,258.3,-258.3,-14.069037199124693,14.069037199124693
4172,2026-03-06 13:56:02+07:00,251.9,-251.9,-20.4690371991247,20.4690371991247
4174,2026-03-06 14:06:02+07:00,246.8,-246.8,-25.569037199124693,25.569037199124693
4176,2026-03-06 14:16:02+07:00,239.7,-239.7,-32.669037199124716,32.669037199124716
4177,2026-03-06 14:26:02+07:00,235.1,-235.1,-37.26903719912471,37.26903719912471
4179,2026-03-06 14:36:02+07:00,231.2,-231.2,-41.169037199124716,41.169037199124716
4181,2026-03-06 14:46:02+07:00,228.0,-228.0,-44.369037199124705,44.369037199124705
4183,2026-03-06 14:56:02+07:00,224.0,-224.0,-48.369037199124705,48.369037199124705
4185,2026-03-06 15:06:02+07:00,219.0,-219.0,-53.369037199124705,53.369037199124705
4187,2026-03-06 15:16:02+07:00,209.1,-209.1,-63.26903719912471,63.26903719912471
4189,2026-03-06 15:26:02+07:00,205.9,-205.9,-66.4690371991247,66.4690371991247
4190,2026-03-06 15:36:02+07:00,202.7,-202.7,-69.66903719912472,69.66903719912472
4192,2026-03-06 15:46:02+07:00,200.2,-200.2,-72.16903719912472,72.16903719912472
4196,2026-03-06 15:56:02+07:00,189.5,-189.5,-82.8690371991247,82.8690371991247
4198,2026-03-06 16:06:02+07:00,187.5,-187.5,-84.8690371991247,84.8690371991247
4200,2026-03-06 16:16:02+07:00,184.6,-184.6,-87.76903719912471,87.76903719912471
4202,2026-03-06 16:26:02+07:00,182.7,-182.7,-89.66903719912472,89.66903719912472
4204,2026-03-06 16:36:02+07:00,181.4,-181.4,-90.9690371991247,90.9690371991247
4206,2026-03-06 16:46:02+07:00,179.8,-179.8,-92.5690371991247,92.5690371991247
4208,2026-03-06 16:56:02+07:00,180.6,-180.6,-91.76903719912471,91.76903719912471
4210,2026-03-06 17:06:02+07:00,180.6,-180.6,-91.76903719912471,91.76903719912471
4213,2026-03-06 17:16:02+07:00,181.4,-181.4,-90.9690371991247,90.9690371991247
4215,2026-03-06 17:26:02+07:00,183.3,-183.3,-89.0690371991247,89.0690371991247
4217,2026-03-06 17:36:02+07:00,185.2,-185.2,-87.16903719912472,87.16903719912472
4219,2026-03-06 17:46:02+07:00,186.3,-186.3,-86.0690371991247,86.0690371991247
4222,2026-03-06 17:56:02+07:00,188.2,-188.2,-84.16903719912472,84.16903719912472
4223,2026-03-06 18:06:02+07:00,190.3,-190.3,-82.0690371991247,82.0690371991247
4226,2026-03-06 18:16:02+07:00,191.9,-191.9,-80.4690371991247,80.4690371991247
4228,2026-03-06 18:26:02+07:00,192.8,-192.8,-79.5690371991247,79.5690371991247
4230,2026-03-06 18:36:02+07:00,195.7,-195.7,-76.66903719912472,76.66903719912472
4232,2026-03-06 18:46:02+07:00,198.3,-198.3,-74.0690371991247,74.0690371991247
4234,2026-03-06 18:56:02+07:00,204.5,-204.5,-67.8690371991247,67.8690371991247
4235,2026-03-06 19:06:02+07:00,208.0,-208.0,-64.3690371991247,64.3690371991247
4236,2026-03-06 19:16:02+07:00,211.0,-211.0,-61.369037199124705,61.369037199124705
4238,2026-03-06 19:26:02+07:00,213.8,-213.8,-58.56903719912469,58.56903719912469
4239,2026-03-06 19:36:02+07:00,216.9,-216.9,-55.4690371991247,55.4690371991247
4241,2026-03-06 19:46:02+07:00,220.0,-220.0,-52.369037199124705,52.369037199124705
4243,2026-03-06 19:56:02+07:00,226.3,-226.3,-46.06903719912469,46.06903719912469
4244,2026-03-06 20:06:02+07:00,229.8,-229.8,-42.56903719912469,42.56903719912469
4245,2026-03-06 20:16:02+07:00,232.8,-232.8,-39.56903719912469,39.56903719912469
4247,2026-03-06 20:26:02+07:00,236.4,-236.4,-35.9690371991247,35.9690371991247
4249,2026-03-06 20:36:02+07:00,239.9,-239.9,-32.4690371991247,32.4690371991247
4251,2026-03-06 20:46:02+07:00,242.9,-242.9,-29.4690371991247,29.4690371991247
4254,2026-03-06 20:56:02+07:00,248.7,-248.7,-23.669037199124716,23.669037199124716
4256,2026-03-06 21:06:02+07:00,251.5,-251.5,-20.869037199124705,20.869037199124705
4259,2026-03-06 21:16:02+07:00,254.3,-254.3,-18.069037199124693,18.069037199124693
4260,2026-03-06 21:26:02+07:00,256.8,-256.8,-15.569037199124693,15.569037199124693
4261,2026-03-06 21:36:02+07:00,258.9,-258.9,-13.469037199124728,13.469037199124728
4263,2026-03-06 21:46:02+07:00,260.6,-260.6,-11.769037199124682,11.769037199124682
4265,2026-03-06 21:56:02+07:00,263.7,-263.7,-8.669037199124716,8.669037199124716
4266,2026-03-06 22:06:02+07:00,265.0,-265.0,-7.369037199124705,7.369037199124705
4268,2026-03-06 22:16:02+07:00,266.3,-266.3,-6.069037199124693,6.069037199124693
4269,2026-03-06 22:26:02+07:00,267.6,-267.6,-4.769037199124682,4.769037199124682
4271,2026-03-06 22:36:02+07:00,268.6,-268.6,-3.769037199124682,3.769037199124682
4273,2026-03-06 22:46:02+07:00,269.4,-269.4,-2.9690371991247275,2.9690371991247275
4275,2026-03-06 22:56:02+07:00,271.4,-271.4,-0.9690371991247275,0.9690371991247275
4276,2026-03-06 23:06:02+07:00,272.1,-272.1,-0.26903719912468205,0.26903719912468205
4277,2026-03-06 23:16:02+07:00,272.2,-272.2,-0.16903719912471615,0.16903719912471615
4279,2026-03-06 23:26:02+07:00,272.4,-272.4,0.030962800875272478,-0.030962800875272478
4280,2026-03-06 23:36:02+07:00,271.9,-271.9,-0.4690371991247275,0.4690371991247275
4281,2026-03-06 23:46:02+07:00,271.4,-271.4,-0.9690371991247275,0.9690371991247275
4283,2026-03-06 23:56:02+07:00,270.5,-270.5,-1.8690371991247048,1.8690371991247048
4285,2026-03-07 00:06:02+07:00,269.4,-269.4,-2.9690371991247275,2.9690371991247275
4287,2026-03-07 00:16:02+07:00,268.5,-268.5,-3.869037199124705,3.869037199124705
4289,2026-03-07 00:26:02+07:00,267.5,-267.5,-4.869037199124705,4.869037199124705
4290,2026-03-07 00:36:02+07:00,266.4,-266.4,-5.9690371991247275,5.9690371991247275
4292,2026-03-07 00:46:02+07:00,265.3,-265.3,-7.069037199124693,7.069037199124693
4295,2026-03-07 00:56:02+07:00,263.6,-263.6,-8.769037199124682,8.769037199124682
4296,2026-03-07 01:06:02+07:00,262.2,-262.2,-10.169037199124716,10.169037199124716
4298,2026-03-07 01:16:02+07:00,260.6,-260.6,-11.769037199124682,11.769037199124682
4300,2026-03-07 01:26:02+07:00,259.4,-259.4,-12.969037199124728,12.969037199124728
4302,2026-03-07 01:36:02+07:00,258.2,-258.2,-14.169037199124716,14.169037199124716
4304,2026-03-07 01:46:02+07:00,256.8,-256.8,-15.569037199124693,15.569037199124693
4307,2026-03-07 01:56:02+07:00,253.4,-253.4,-18.9690371991247,18.9690371991247
4308,2026-03-07 02:06:02+07:00,251.8,-251.8,-20.569037199124693,20.569037199124693
4310,2026-03-07 02:16:02+07:00,249.9,-249.9,-22.4690371991247,22.4690371991247
4312,2026-03-07 02:26:02+07:00,248.0,-248.0,-24.369037199124705,24.369037199124705
4314,2026-03-07 02:36:02+07:00,246.3,-246.3,-26.069037199124693,26.069037199124693
4315,2026-03-07 02:46:02+07:00,244.9,-244.9,-27.4690371991247,27.4690371991247
4318,2026-03-07 02:56:02+07:00,240.6,-240.6,-31.76903719912471,31.76903719912471
4320,2026-03-07 03:06:02+07:00,239.5,-239.5,-32.869037199124705,32.869037199124705
4322,2026-03-07 03:16:02+07:00,238.1,-238.1,-34.26903719912471,34.26903719912471
4323,2026-03-07 03:26:02+07:00,237.0,-237.0,-35.369037199124705,35.369037199124705
4325,2026-03-07 03:36:02+07:00,235.9,-235.9,-36.4690371991247,36.4690371991247
4326,2026-03-07 03:46:02+07:00,236.1,-236.1,-36.26903719912471,36.26903719912471
4328,2026-03-07 03:56:02+07:00,236.0,-236.0,-36.369037199124705,36.369037199124705
4329,2026-03-07 04:06:02+07:00,236.0,-236.0,-36.369037199124705,36.369037199124705
4330,2026-03-07 04:16:02+07:00,237.3,-237.3,-35.06903719912469,35.06903719912469
4332,2026-03-07 04:26:02+07:00,238.4,-238.4,-33.9690371991247,33.9690371991247
4333,2026-03-07 04:36:02+07:00,240.5,-240.5,-31.869037199124705,31.869037199124705
4335,2026-03-07 04:46:02+07:00,243.2,-243.2,-29.169037199124716,29.169037199124716
4339,2026-03-07 04:56:02+07:00,249.2,-249.2,-23.169037199124716,23.169037199124716
4340,2026-03-07 05:06:02+07:00,252.6,-252.6,-19.76903719912471,19.76903719912471
4342,2026-03-07 05:16:02+07:00,255.3,-255.3,-17.069037199124693,17.069037199124693
4343,2026-03-07 05:26:02+07:00,258.5,-258.5,-13.869037199124705,13.869037199124705
4345,2026-03-07 05:36:02+07:00,262.2,-262.2,-10.169037199124716,10.169037199124716
4346,2026-03-07 05:46:02+07:00,265.4,-265.4,-6.9690371991247275,6.9690371991247275
4350,2026-03-07 05:56:02+07:00,272.1,-272.1,-0.26903719912468205,0.26903719912468205
4351,2026-03-07 06:06:02+07:00,276.2,-276.2,3.830962800875284,-3.830962800875284
4352,2026-03-07 06:16:02+07:00,280.0,-280.0,7.630962800875295,-7.630962800875295
4354,2026-03-07 06:26:02+07:00,284.5,-284.5,12.130962800875295,-12.130962800875295
4355,2026-03-07 06:36:02+07:00,288.5,-288.5,16.130962800875295,-16.130962800875295
4357,2026-03-07 06:46:02+07:00,292.9,-292.9,20.530962800875272,-20.530962800875272
4361,2026-03-07 06:56:02+07:00,300.6,-300.6,28.230962800875318,-28.230962800875318
4363,2026-03-07 07:06:02+07:00,304.0,-304.0,31.630962800875295,-31.630962800875295
4365,2026-03-07 07:16:02+07:00,307.5,-307.5,35.130962800875295,-35.130962800875295
4368,2026-03-07 07:26:02+07:00,315.1,-315.1,42.73096280087532,-42.73096280087532
4370,2026-03-07 07:36:02+07:00,319.0,-319.0,46.630962800875295,-46.630962800875295
4374,2026-03-07 07:46:02+07:00,326.6,-326.6,54.23096280087532,-54.23096280087532
4376,2026-03-07 07:56:02+07:00,329.9,-329.9,57.53096280087527,-57.53096280087527
4378,2026-03-07 08:06:02+07:00,333.1,-333.1,60.73096280087532,-60.73096280087532
4380,2026-03-07 08:16:02+07:00,336.3,-336.3,63.93096280087531,-63.93096280087531
4382,2026-03-07 08:26:02+07:00,339.4,-339.4,67.03096280087527,-67.03096280087527
4384,2026-03-07 08:36:02+07:00,342.1,-342.1,69.73096280087532,-69.73096280087532
4388,2026-03-07 08:46:02+07:00,348.5,-348.5,76.1309628008753,-76.1309628008753
4390,2026-03-07 08:56:02+07:00,351.6,-351.6,79.23096280087532,-79.23096280087532
4392,2026-03-07 09:06:02+07:00,354.1,-354.1,81.73096280087532,-81.73096280087532
4394,2026-03-07 09:16:02+07:00,356.4,-356.4,84.03096280087527,-84.03096280087527
4396,2026-03-07 09:26:02+07:00,357.9,-357.9,85.53096280087527,-85.53096280087527
4398,2026-03-07 09:36:02+07:00,359.6,-359.6,87.23096280087532,-87.23096280087532
4402,2026-03-07 09:46:02+07:00,361.8,-361.8,89.4309628008753,-89.4309628008753
4404,2026-03-07 09:56:02+07:00,362.1,-362.1,89.73096280087532,-89.73096280087532
