datetime,entry_id,field2,field2_neg,field2_deviasi,field2_neg_deviasi
2026-03-05 07:46:02+07:00,3752,221.9,-221.9,-50.403275109170266,50.403275109170266
2026-03-05 07:56:02+07:00,3756,227.8,-227.8,-44.50327510917026,44.50327510917026
2026-03-05 08:06:02+07:00,3758,230.8,-230.8,-41.50327510917026,41.50327510917026
2026-03-05 08:16:02+07:00,3760,233.8,-233.8,-38.50327510917026,38.50327510917026
2026-03-05 08:26:02+07:00,3761,237.5,-237.5,-34.80327510917027,34.80327510917027
2026-03-05 08:36:02+07:00,3763,240.9,-240.9,-31.403275109170266,31.403275109170266
2026-03-05 08:46:02+07:00,3765,244.5,-244.5,-27.803275109170272,27.803275109170272
2026-03-05 08:56:02+07:00,3769,251.9,-251.9,-20.403275109170266,20.403275109170266
2026-03-05 09:06:02+07:00,3771,255.7,-255.7,-16.603275109170283,16.603275109170283
2026-03-05 09:16:02+07:00,3773,259.7,-259.7,-12.603275109170283,12.603275109170283
2026-03-05 09:26:02+07:00,3775,263.9,-263.9,-8.403275109170295,8.403275109170295
2026-03-05 09:36:02+07:00,3777,268.7,-268.7,-3.6032751091702835,3.6032751091702835
2026-03-05 09:46:02+07:00,3779,273.0,-273.0,0.6967248908297279,-0.6967248908297279
2026-03-05 09:56:02+07:00,3783,280.6,-280.6,8.29672489082975,-8.29672489082975
2026-03-05 10:06:02+07:00,3785,283.6,-283.6,11.29672489082975,-11.29672489082975
2026-03-05 10:16:02+07:00,3787,287.3,-287.3,14.99672489082974,-14.99672489082974
2026-03-05 10:26:02+07:00,3789,290.7,-290.7,18.396724890829717,-18.396724890829717
2026-03-05 10:36:02+07:00,3791,294.2,-294.2,21.896724890829717,-21.896724890829717
2026-03-05 10:46:02+07:00,3793,298.0,-298.0,25.696724890829728,-25.696724890829728
2026-03-05 10:56:02+07:00,3797,304.0,-304.0,31.696724890829728,-31.696724890829728
2026-03-05 11:06:02+07:00,3799,306.6,-306.6,34.29672489082975,-34.29672489082975
2026-03-05 11:16:02+07:00,3801,309.8,-309.8,37.49672489082974,-37.49672489082974
2026-03-05 11:26:02+07:00,3803,312.1,-312.1,39.79672489082975,-39.79672489082975
2026-03-05 11:36:02+07:00,3805,314.7,-314.7,42.39672489082972,-42.39672489082972
2026-03-05 11:46:02+07:00,3807,316.8,-316.8,44.49672489082974,-44.49672489082974
2026-03-05 11:56:02+07:00,3811,319.5,-319.5,47.19672489082973,-47.19672489082973
2026-03-05 12:06:02+07:00,3813,321.2,-321.2,48.89672489082972,-48.89672489082972
2026-03-05 12:16:02+07:00,3815,322.3,-322.3,49.99672489082974,-49.99672489082974
2026-03-05 12:26:02+07:00,3817,323.6,-323.6,51.29672489082975,-51.29672489082975
2026-03-05 12:36:02+07:00,3819,324.0,-324.0,51.69672489082973,-51.69672489082973
2026-03-05 12:46:02+07:00,3821,323.5,-323.5,51.19672489082973,-51.19672489082973
2026-03-05 12:56:02+07:00,3825,323.7,-323.7,51.39672489082972,-51.39672489082972
2026-03-05 13:06:02+07:00,3827,322.9,-322.9,50.596724890829705,-50.596724890829705
2026-03-05 13:16:02+07:00,3829,321.6,-321.6,49.29672489082975,-49.29672489082975
2026-03-05 13:26:02+07:00,3831,319.5,-319.5,47.19672489082973,-47.19672489082973
2026-03-05 13:36:02+07:00,3833,316.6,-316.6,44.29672489082975,-44.29672489082975
2026-03-05 13:46:02+07:00,3835,314.1,-314.1,41.79672489082975,-41.79672489082975
2026-03-05 13:56:02+07:00,3839,310.7,-310.7,38.39672489082972,-38.39672489082972
2026-03-05 14:06:02+07:00,3841,307.6,-307.6,35.29672489082975,-35.29672489082975
2026-03-05 14:16:02+07:00,3843,304.5,-304.5,32.19672489082973,-32.19672489082973
2026-03-05 14:26:02+07:00,3845,300.7,-300.7,28.396724890829717,-28.396724890829717
2026-03-05 14:36:02+07:00,3847,297.5,-297.5,25.196724890829728,-25.196724890829728
2026-03-05 14:46:02+07:00,3849,294.0,-294.0,21.696724890829728,-21.696724890829728
2026-03-05 14:56:02+07:00,3853,289.0,-289.0,16.696724890829728,-16.696724890829728
2026-03-05 15:06:02+07:00,3855,285.9,-285.9,13.596724890829705,-13.596724890829705
2026-03-05 15:16:02+07:00,3857,36.6,-36.6,-235.70327510917028,235.70327510917028
2026-03-05 15:26:02+07:00,3859,70.6,-70.6,-201.70327510917028,201.70327510917028
2026-03-05 15:36:02+07:00,3861,96.9,-96.9,-175.40327510917027,175.40327510917027
2026-03-05 15:46:02+07:00,3863,117.5,-117.5,-154.80327510917027,154.80327510917027
2026-03-05 15:56:02+07:00,3866,134.8,-134.8,-137.50327510917026,137.50327510917026
2026-03-05 16:06:02+07:00,3870,167.0,-167.0,-105.30327510917027,105.30327510917027
2026-03-05 16:16:02+07:00,3872,176.2,-176.2,-96.10327510917028,96.10327510917028
2026-03-05 16:26:02+07:00,3874,183.3,-183.3,-89.00327510917026,89.00327510917026
2026-03-05 16:36:02+07:00,3876,186.0,-186.0,-86.30327510917027,86.30327510917027
2026-03-05 16:46:02+07:00,3879,187.7,-187.7,-84.60327510917028,84.60327510917028
2026-03-05 16:56:02+07:00,3883,195.0,-195.0,-77.30327510917027,77.30327510917027
2026-03-05 17:06:02+07:00,3885,197.1,-197.1,-75.20327510917028,75.20327510917028
2026-03-05 17:16:02+07:00,3887,196.3,-196.3,-76.00327510917026,76.00327510917026
2026-03-05 17:26:02+07:00,3889,195.5,-195.5,-76.80327510917027,76.80327510917027
2026-03-05 17:36:02+07:00,3892,197.1,-197.1,-75.20327510917028,75.20327510917028
2026-03-05 17:46:02+07:00,3896,196.8,-196.8,-75.50327510917026,75.50327510917026
2026-03-05 17:56:02+07:00,3898,196.9,-196.9,-75.40327510917027,75.40327510917027
2026-03-05 18:06:02+07:00,3900,196.9,-196.9,-75.40327510917027,75.40327510917027
2026-03-05 18:16:02+07:00,3902,198.1,-198.1,-74.20327510917028,74.20327510917028
2026-03-05 18:26:02+07:00,3905,197.9,-197.9,-74.40327510917027,74.40327510917027
2026-03-05 18:36:02+07:00,3909,200.2,-200.2,-72.10327510917028,72.10327510917028
2026-03-05 18:46:02+07:00,3911,201.8,-201.8,-70.50327510917026,70.50327510917026
2026-03-05 18:56:02+07:00,3913,203.5,-203.5,-68.80327510917027,68.80327510917027
2026-03-05 19:06:02+07:00,3915,204.1,-204.1,-68.20327510917028,68.20327510917028
2026-03-05 19:16:02+07:00,3918,206.8,-206.8,-65.50327510917026,65.50327510917026
2026-03-05 19:26:02+07:00,3922,214.8,-214.8,-57.50327510917026,57.50327510917026
2026-03-05 19:36:02+07:00,3925,218.7,-218.7,-53.60327510917028,53.60327510917028
2026-03-05 19:46:02+07:00,3927,222.1,-222.1,-50.20327510917028,50.20327510917028
2026-03-05 19:56:02+07:00,3930,225.0,-225.0,-47.30327510917027,47.30327510917027
2026-03-05 20:06:02+07:00,3934,233.0,-233.0,-39.30327510917027,39.30327510917027
2026-03-05 20:16:02+07:00,3936,235.5,-235.5,-36.80327510917027,36.80327510917027
2026-03-05 20:26:02+07:00,3938,238.5,-238.5,-33.80327510917027,33.80327510917027
2026-03-05 20:36:02+07:00,3940,241.9,-241.9,-30.403275109170266,30.403275109170266
2026-03-05 20:46:02+07:00,3943,245.2,-245.2,-27.103275109170283,27.103275109170283
2026-03-05 20:56:02+07:00,3947,253.8,-253.8,-18.50327510917026,18.50327510917026
2026-03-05 21:06:02+07:00,3949,256.5,-256.5,-15.803275109170272,15.803275109170272
2026-03-05 21:16:02+07:00,3951,259.8,-259.8,-12.50327510917026,12.50327510917026
2026-03-05 21:26:02+07:00,3953,262.5,-262.5,-9.803275109170272,9.803275109170272
2026-03-05 21:36:02+07:00,3956,265.2,-265.2,-7.1032751091702835,7.1032751091702835
2026-03-05 21:46:02+07:00,3960,272.6,-272.6,0.2967248908297506,-0.2967248908297506
2026-03-05 21:56:02+07:00,3962,275.1,-275.1,2.7967248908297506,-2.7967248908297506
2026-03-05 22:06:02+07:00,3964,277.1,-277.1,4.796724890829751,-4.796724890829751
2026-03-05 22:16:02+07:00,3966,279.2,-279.2,6.8967248908297165,-6.8967248908297165
2026-03-05 22:26:02+07:00,3969,281.0,-281.0,8.696724890829728,-8.696724890829728
2026-03-05 22:36:02+07:00,3973,285.8,-285.8,13.49672489082974,-13.49672489082974
2026-03-05 22:46:02+07:00,3975,287.0,-287.0,14.696724890829728,-14.696724890829728
2026-03-05 22:56:02+07:00,3977,288.1,-288.1,15.79672489082975,-15.79672489082975
2026-03-05 23:06:02+07:00,3979,288.5,-288.5,16.196724890829728,-16.196724890829728
2026-03-05 23:16:02+07:00,3982,288.6,-288.6,16.29672489082975,-16.29672489082975
2026-03-05 23:26:02+07:00,3986,288.3,-288.3,15.99672489082974,-15.99672489082974
2026-03-05 23:36:02+07:00,3988,287.3,-287.3,14.99672489082974,-14.99672489082974
2026-03-05 23:46:02+07:00,3990,285.7,-285.7,13.396724890829717,-13.396724890829717
2026-03-05 23:56:02+07:00,3992,284.2,-284.2,11.896724890829717,-11.896724890829717
2026-03-06 00:06:02+07:00,3995,282.4,-282.4,10.096724890829705,-10.096724890829705
2026-03-06 00:16:02+07:00,3999,276.1,-276.1,3.7967248908297506,-3.7967248908297506
2026-03-06 00:26:02+07:00,4001,274.4,-274.4,2.096724890829705,-2.096724890829705
2026-03-06 00:36:02+07:00,4003,272.7,-272.7,0.3967248908297165,-0.3967248908297165
2026-03-06 00:46:02+07:00,4005,270.4,-270.4,-1.9032751091702949,1.9032751091702949
2026-03-06 00:56:02+07:00,4008,268.4,-268.4,-3.903275109170295,3.903275109170295
2026-03-06 01:06:02+07:00,4012,263.0,-263.0,-9.303275109170272,9.303275109170272
2026-03-06 01:16:02+07:00,4014,261.3,-261.3,-11.00327510917026,11.00327510917026
2026-03-06 01:26:02+07:00,4016,259.5,-259.5,-12.803275109170272,12.803275109170272
2026-03-06 01:36:02+07:00,4018,36.0,-36.0,-236.30327510917027,236.30327510917027
2026-03-06 01:46:02+07:00,4021,65.8,-65.8,-206.50327510917026,206.50327510917026
2026-03-06 01:56:02+07:00,4023,91.3,-91.3,-181.00327510917026,181.00327510917026
2026-03-06 02:06:02+07:00,4025,111.9,-111.9,-160.40327510917027,160.40327510917027
2026-03-06 02:16:02+07:00,4027,128.1,-128.1,-144.20327510917028,144.20327510917028
2026-03-06 02:26:02+07:00,4031,163.5,-163.5,-108.80327510917027,108.80327510917027
2026-03-06 02:36:02+07:00,4034,171.2,-171.2,-101.10327510917028,101.10327510917028
2026-03-06 02:46:02+07:00,4036,177.1,-177.1,-95.20327510917028,95.20327510917028
2026-03-06 02:56:02+07:00,4037,182.9,-182.9,-89.40327510917027,89.40327510917027
2026-03-06 03:06:02+07:00,4039,186.9,-186.9,-85.40327510917027,85.40327510917027
2026-03-06 03:16:02+07:00,4043,196.1,-196.1,-76.20327510917028,76.20327510917028
2026-03-06 03:26:02+07:00,4046,198.7,-198.7,-73.60327510917028,73.60327510917028
2026-03-06 03:36:02+07:00,4048,202.1,-202.1,-70.20327510917028,70.20327510917028
2026-03-06 03:46:02+07:00,4050,204.5,-204.5,-67.80327510917027,67.80327510917027
2026-03-06 03:56:02+07:00,4052,206.2,-206.2,-66.10327510917028,66.10327510917028
2026-03-06 04:06:02+07:00,4056,212.9,-212.9,-59.403275109170266,59.403275109170266
2026-03-06 04:16:02+07:00,4059,215.6,-215.6,-56.70327510917028,56.70327510917028
2026-03-06 04:26:02+07:00,4061,218.3,-218.3,-54.00327510917026,54.00327510917026
2026-03-06 04:36:02+07:00,4063,221.2,-221.2,-51.10327510917028,51.10327510917028
2026-03-06 04:46:02+07:00,4065,224.5,-224.5,-47.80327510917027,47.80327510917027
2026-03-06 04:56:02+07:00,4069,233.2,-233.2,-39.10327510917028,39.10327510917028
2026-03-06 05:06:02+07:00,4072,236.4,-236.4,-35.903275109170266,35.903275109170266
2026-03-06 05:16:02+07:00,4074,239.6,-239.6,-32.70327510917028,32.70327510917028
2026-03-06 05:26:02+07:00,4076,243.1,-243.1,-29.203275109170278,29.203275109170278
2026-03-06 05:36:02+07:00,4078,246.5,-246.5,-25.803275109170272,25.803275109170272
2026-03-06 05:46:02+07:00,4082,256.5,-256.5,-15.803275109170272,15.803275109170272
2026-03-06 05:56:02+07:00,4085,260.0,-260.0,-12.303275109170272,12.303275109170272
2026-03-06 06:06:02+07:00,4087,263.7,-263.7,-8.603275109170283,8.603275109170283
2026-03-06 06:16:02+07:00,4089,267.3,-267.3,-5.003275109170261,5.003275109170261
2026-03-06 06:26:02+07:00,4091,271.9,-271.9,-0.40327510917029485,0.40327510917029485
2026-03-06 06:36:02+07:00,4095,282.9,-282.9,10.596724890829705,-10.596724890829705
2026-03-06 06:46:02+07:00,4098,287.0,-287.0,14.696724890829728,-14.696724890829728
2026-03-06 06:56:02+07:00,4100,290.9,-290.9,18.596724890829705,-18.596724890829705
2026-03-06 07:06:02+07:00,4102,294.4,-294.4,22.096724890829705,-22.096724890829705
2026-03-06 07:16:02+07:00,4104,298.8,-298.8,26.49672489082974,-26.49672489082974
2026-03-06 07:26:02+07:00,4108,309.1,-309.1,36.79672489082975,-36.79672489082975
2026-03-06 07:36:02+07:00,4111,312.5,-312.5,40.19672489082973,-40.19672489082973
2026-03-06 07:46:02+07:00,4113,315.8,-315.8,43.49672489082974,-43.49672489082974
2026-03-06 07:56:02+07:00,4115,319.4,-319.4,47.096724890829705,-47.096724890829705
2026-03-06 08:06:02+07:00,4117,322.6,-322.6,50.29672489082975,-50.29672489082975
2026-03-06 08:16:02+07:00,4121,328.2,-328.2,55.89672489082972,-55.89672489082972
2026-03-06 08:26:02+07:00,4124,329.1,-329.1,56.79672489082975,-56.79672489082975
2026-03-06 08:36:02+07:00,4126,330.4,-330.4,58.096724890829705,-58.096724890829705
2026-03-06 08:46:02+07:00,4128,331.8,-331.8,59.49672489082974,-59.49672489082974
2026-03-06 08:56:02+07:00,4130,331.2,-331.2,58.89672489082972,-58.89672489082972
2026-03-06 09:06:02+07:00,4132,330.8,-330.8,58.49672489082974,-58.49672489082974
2026-03-06 09:16:02+07:00,4134,330.3,-330.3,57.99672489082974,-57.99672489082974
2026-03-06 09:26:02+07:00,4137,325.1,-325.1,52.79672489082975,-52.79672489082975
2026-03-06 09:36:02+07:00,4139,320.5,-320.5,48.19672489082973,-48.19672489082973
2026-03-06 09:46:02+07:00,4141,316.6,-316.6,44.29672489082975,-44.29672489082975
2026-03-06 09:56:02+07:00,4142,311.9,-311.9,39.596724890829705,-39.596724890829705
2026-03-06 10:06:02+07:00,4144,308.6,-308.6,36.29672489082975,-36.29672489082975
2026-03-06 10:16:02+07:00,4146,305.7,-305.7,33.39672489082972,-33.39672489082972
2026-03-06 10:26:02+07:00,4148,301.5,-301.5,29.196724890829728,-29.196724890829728
2026-03-06 10:36:02+07:00,4151,294.8,-294.8,22.49672489082974,-22.49672489082974
2026-03-06 10:46:02+07:00,4153,291.1,-291.1,18.79672489082975,-18.79672489082975
2026-03-06 10:56:02+07:00,4155,286.1,-286.1,13.79672489082975,-13.79672489082975
2026-03-06 11:06:02+07:00,4157,283.3,-283.3,10.99672489082974,-10.99672489082974
2026-03-06 11:16:02+07:00,4159,280.6,-280.6,8.29672489082975,-8.29672489082975
2026-03-06 11:26:02+07:00,4161,276.5,-276.5,4.196724890829728,-4.196724890829728
2026-03-06 11:36:02+07:00,4164,270.1,-270.1,-2.2032751091702494,2.2032751091702494
2026-03-06 11:46:02+07:00,4166,266.8,-266.8,-5.503275109170261,5.503275109170261
2026-03-06 11:56:02+07:00,4169,262.8,-262.8,-9.50327510917026,9.50327510917026
2026-03-06 12:06:02+07:00,4170,258.3,-258.3,-14.00327510917026,14.00327510917026
2026-03-06 12:16:02+07:00,4172,251.9,-251.9,-20.403275109170266,20.403275109170266
2026-03-06 12:26:02+07:00,4174,246.8,-246.8,-25.50327510917026,25.50327510917026
2026-03-06 12:36:02+07:00,4176,239.7,-239.7,-32.60327510917028,32.60327510917028
2026-03-06 12:46:02+07:00,4177,235.1,-235.1,-37.20327510917028,37.20327510917028
2026-03-06 12:56:02+07:00,4179,231.2,-231.2,-41.10327510917028,41.10327510917028
2026-03-06 13:06:02+07:00,4181,228.0,-228.0,-44.30327510917027,44.30327510917027
2026-03-06 13:16:02+07:00,4183,224.0,-224.0,-48.30327510917027,48.30327510917027
2026-03-06 13:26:02+07:00,4185,219.0,-219.0,-53.30327510917027,53.30327510917027
2026-03-06 13:36:02+07:00,4187,209.1,-209.1,-63.20327510917028,63.20327510917028
2026-03-06 13:46:02+07:00,4189,205.9,-205.9,-66.40327510917027,66.40327510917027
2026-03-06 13:56:02+07:00,4190,202.7,-202.7,-69.60327510917028,69.60327510917028
2026-03-06 14:06:02+07:00,4192,200.2,-200.2,-72.10327510917028,72.10327510917028
2026-03-06 14:16:02+07:00,4196,189.5,-189.5,-82.80327510917027,82.80327510917027
2026-03-06 14:26:02+07:00,4198,187.5,-187.5,-84.80327510917027,84.80327510917027
2026-03-06 14:36:02+07:00,4200,184.6,-184.6,-87.70327510917028,87.70327510917028
2026-03-06 14:46:02+07:00,4202,182.7,-182.7,-89.60327510917028,89.60327510917028
2026-03-06 14:56:02+07:00,4204,181.4,-181.4,-90.90327510917027,90.90327510917027
2026-03-06 15:06:02+07:00,4206,179.8,-179.8,-92.50327510917026,92.50327510917026
2026-03-06 15:16:02+07:00,4208,180.6,-180.6,-91.70327510917028,91.70327510917028
2026-03-06 15:26:02+07:00,4210,180.6,-180.6,-91.70327510917028,91.70327510917028
2026-03-06 15:36:02+07:00,4213,181.4,-181.4,-90.90327510917027,90.90327510917027
2026-03-06 15:46:02+07:00,4215,183.3,-183.3,-89.00327510917026,89.00327510917026
2026-03-06 15:56:02+07:00,4217,185.2,-185.2,-87.10327510917028,87.10327510917028
2026-03-06 16:06:02+07:00,4219,186.3,-186.3,-86.00327510917026,86.00327510917026
2026-03-06 16:16:02+07:00,4222,188.2,-188.2,-84.10327510917028,84.10327510917028
2026-03-06 16:26:02+07:00,4223,190.3,-190.3,-82.00327510917026,82.00327510917026
2026-03-06 16:36:02+07:00,4226,191.9,-191.9,-80.40327510917027,80.40327510917027
2026-03-06 16:46:02+07:00,4228,192.8,-192.8,-79.50327510917026,79.50327510917026
2026-03-06 16:56:02+07:00,4230,195.7,-195.7,-76.60327510917028,76.60327510917028
2026-03-06 17:06:02+07:00,4232,198.3,-198.3,-74.00327510917026,74.00327510917026
2026-03-06 17:16:02+07:00,4234,204.5,-204.5,-67.80327510917027,67.80327510917027
2026-03-06 17:26:02+07:00,4235,208.0,-208.0,-64.30327510917027,64.30327510917027
2026-03-06 17:36:02+07:00,4236,211.0,-211.0,-61.30327510917027,61.30327510917027
2026-03-06 17:46:02+07:00,4238,213.8,-213.8,-58.50327510917026,58.50327510917026
2026-03-06 17:56:02+07:00,4239,216.9,-216.9,-55.403275109170266,55.403275109170266
2026-03-06 18:06:02+07:00,4241,220.0,-220.0,-52.30327510917027,52.30327510917027
2026-03-06 18:16:02+07:00,4243,226.3,-226.3,-46.00327510917026,46.00327510917026
2026-03-06 18:26:02+07:00,4244,229.8,-229.8,-42.50327510917026,42.50327510917026
2026-03-06 18:36:02+07:00,4245,232.8,-232.8,-39.50327510917026,39.50327510917026
2026-03-06 18:46:02+07:00,4247,236.4,-236.4,-35.903275109170266,35.903275109170266
2026-03-06 18:56:02+07:00,4249,239.9,-239.9,-32.403275109170266,32.403275109170266
2026-03-06 19:06:02+07:00,4251,242.9,-242.9,-29.403275109170266,29.403275109170266
2026-03-06 19:16:02+07:00,4254,248.7,-248.7,-23.603275109170283,23.603275109170283
2026-03-06 19:26:02+07:00,4256,251.5,-251.5,-20.803275109170272,20.803275109170272
2026-03-06 19:36:02+07:00,4259,254.3,-254.3,-18.00327510917026,18.00327510917026
2026-03-06 19:46:02+07:00,4260,256.8,-256.8,-15.50327510917026,15.50327510917026
2026-03-06 19:56:02+07:00,4261,258.9,-258.9,-13.403275109170295,13.403275109170295
2026-03-06 20:06:02+07:00,4263,260.6,-260.6,-11.70327510917025,11.70327510917025
2026-03-06 20:16:02+07:00,4265,263.7,-263.7,-8.603275109170283,8.603275109170283
2026-03-06 20:26:02+07:00,4266,265.0,-265.0,-7.303275109170272,7.303275109170272
2026-03-06 20:36:02+07:00,4268,266.3,-266.3,-6.003275109170261,6.003275109170261
2026-03-06 20:46:02+07:00,4269,267.6,-267.6,-4.703275109170249,4.703275109170249
2026-03-06 20:56:02+07:00,4271,268.6,-268.6,-3.7032751091702494,3.7032751091702494
2026-03-06 21:06:02+07:00,4273,269.4,-269.4,-2.903275109170295,2.903275109170295
2026-03-06 21:16:02+07:00,4275,271.4,-271.4,-0.9032751091702949,0.9032751091702949
2026-03-06 21:26:02+07:00,4276,272.1,-272.1,-0.20327510917024938,0.20327510917024938
2026-03-06 21:36:02+07:00,4277,272.2,-272.2,-0.10327510917028349,0.10327510917028349
2026-03-06 21:46:02+07:00,4279,272.4,-272.4,0.09672489082970515,-0.09672489082970515
2026-03-06 21:56:02+07:00,4280,271.9,-271.9,-0.40327510917029485,0.40327510917029485
2026-03-06 22:06:02+07:00,4281,271.4,-271.4,-0.9032751091702949,0.9032751091702949
2026-03-06 22:16:02+07:00,4283,270.5,-270.5,-1.8032751091702721,1.8032751091702721
2026-03-06 22:26:02+07:00,4285,269.4,-269.4,-2.903275109170295,2.903275109170295
2026-03-06 22:36:02+07:00,4287,268.5,-268.5,-3.803275109170272,3.803275109170272
2026-03-06 22:46:02+07:00,4289,267.5,-267.5,-4.803275109170272,4.803275109170272
2026-03-06 22:56:02+07:00,4290,266.4,-266.4,-5.903275109170295,5.903275109170295
2026-03-06 23:06:02+07:00,4292,265.3,-265.3,-7.003275109170261,7.003275109170261
2026-03-06 23:16:02+07:00,4295,263.6,-263.6,-8.70327510917025,8.70327510917025
2026-03-06 23:26:02+07:00,4296,262.2,-262.2,-10.103275109170283,10.103275109170283
2026-03-06 23:36:02+07:00,4298,260.6,-260.6,-11.70327510917025,11.70327510917025
2026-03-06 23:46:02+07:00,4300,259.4,-259.4,-12.903275109170295,12.903275109170295
2026-03-06 23:56:02+07:00,4302,258.2,-258.2,-14.103275109170283,14.103275109170283
2026-03-07 00:06:02+07:00,4304,256.8,-256.8,-15.50327510917026,15.50327510917026
2026-03-07 00:16:02+07:00,4307,253.4,-253.4,-18.903275109170266,18.903275109170266
2026-03-07 00:26:02+07:00,4308,251.8,-251.8,-20.50327510917026,20.50327510917026
2026-03-07 00:36:02+07:00,4310,249.9,-249.9,-22.403275109170266,22.403275109170266
2026-03-07 00:46:02+07:00,4312,248.0,-248.0,-24.303275109170272,24.303275109170272
2026-03-07 00:56:02+07:00,4314,246.3,-246.3,-26.00327510917026,26.00327510917026
2026-03-07 01:06:02+07:00,4315,244.9,-244.9,-27.403275109170266,27.403275109170266
2026-03-07 01:16:02+07:00,4318,240.6,-240.6,-31.703275109170278,31.703275109170278
2026-03-07 01:26:02+07:00,4320,239.5,-239.5,-32.80327510917027,32.80327510917027
2026-03-07 01:36:02+07:00,4322,238.1,-238.1,-34.20327510917028,34.20327510917028
2026-03-07 01:46:02+07:00,4323,237.0,-237.0,-35.30327510917027,35.30327510917027
2026-03-07 01:56:02+07:00,4325,235.9,-235.9,-36.403275109170266,36.403275109170266
2026-03-07 02:06:02+07:00,4326,236.1,-236.1,-36.20327510917028,36.20327510917028
2026-03-07 02:16:02+07:00,4328,236.0,-236.0,-36.30327510917027,36.30327510917027
2026-03-07 02:26:02+07:00,4329,236.0,-236.0,-36.30327510917027,36.30327510917027
2026-03-07 02:36:02+07:00,4330,237.3,-237.3,-35.00327510917026,35.00327510917026
2026-03-07 02:46:02+07:00,4332,238.4,-238.4,-33.903275109170266,33.903275109170266
2026-03-07 02:56:02+07:00,4333,240.5,-240.5,-31.803275109170272,31.803275109170272
2026-03-07 03:06:02+07:00,4335,243.2,-243.2,-29.103275109170283,29.103275109170283
2026-03-07 03:16:02+07:00,4339,249.2,-249.2,-23.103275109170283,23.103275109170283
2026-03-07 03:26:02+07:00,4340,252.6,-252.6,-19.703275109170278,19.703275109170278
2026-03-07 03:36:02+07:00,4342,255.3,-255.3,-17.00327510917026,17.00327510917026
2026-03-07 03:46:02+07:00,4343,258.5,-258.5,-13.803275109170272,13.803275109170272
2026-03-07 03:56:02+07:00,4345,262.2,-262.2,-10.103275109170283,10.103275109170283
2026-03-07 04:06:02+07:00,4346,265.4,-265.4,-6.903275109170295,6.903275109170295
2026-03-07 04:16:02+07:00,4350,272.1,-272.1,-0.20327510917024938,0.20327510917024938
2026-03-07 04:26:02+07:00,4351,276.2,-276.2,3.8967248908297165,-3.8967248908297165
2026-03-07 04:36:02+07:00,4352,280.0,-280.0,7.696724890829728,-7.696724890829728
2026-03-07 04:46:02+07:00,4354,284.5,-284.5,12.196724890829728,-12.196724890829728
2026-03-07 04:56:02+07:00,4355,288.5,-288.5,16.196724890829728,-16.196724890829728
2026-03-07 05:06:02+07:00,4357,292.9,-292.9,20.596724890829705,-20.596724890829705
2026-03-07 05:16:02+07:00,4361,300.6,-300.6,28.29672489082975,-28.29672489082975
2026-03-07 05:26:02+07:00,4363,304.0,-304.0,31.696724890829728,-31.696724890829728
2026-03-07 05:36:02+07:00,4365,307.5,-307.5,35.19672489082973,-35.19672489082973
2026-03-07 05:46:02+07:00,4368,315.1,-315.1,42.79672489082975,-42.79672489082975
2026-03-07 05:56:02+07:00,4370,319.0,-319.0,46.69672489082973,-46.69672489082973
2026-03-07 06:06:02+07:00,4374,326.6,-326.6,54.29672489082975,-54.29672489082975
2026-03-07 06:16:02+07:00,4376,329.9,-329.9,57.596724890829705,-57.596724890829705
2026-03-07 06:26:02+07:00,4378,333.1,-333.1,60.79672489082975,-60.79672489082975
2026-03-07 06:36:02+07:00,4380,336.3,-336.3,63.99672489082974,-63.99672489082974
2026-03-07 06:46:02+07:00,4382,339.4,-339.4,67.0967248908297,-67.0967248908297
2026-03-07 06:56:02+07:00,4384,342.1,-342.1,69.79672489082975,-69.79672489082975
2026-03-07 07:06:02+07:00,4388,348.5,-348.5,76.19672489082973,-76.19672489082973
2026-03-07 07:16:02+07:00,4390,351.6,-351.6,79.29672489082975,-79.29672489082975
2026-03-07 07:26:02+07:00,4392,354.1,-354.1,81.79672489082975,-81.79672489082975
2026-03-07 07:36:02+07:00,4394,356.4,-356.4,84.0967248908297,-84.0967248908297
2026-03-07 07:46:02+07:00,4396,357.9,-357.9,85.5967248908297,-85.5967248908297
2026-03-07 07:56:02+07:00,4398,359.6,-359.6,87.29672489082975,-87.29672489082975
2026-03-07 08:06:02+07:00,4402,361.8,-361.8,89.49672489082974,-89.49672489082974
2026-03-07 08:16:02+07:00,4404,362.1,-362.1,89.79672489082975,-89.79672489082975
2026-03-07 08:26:02+07:00,4406,361.9,-361.9,89.5967248908297,-89.5967248908297
2026-03-07 08:36:02+07:00,4408,362.7,-362.7,90.39672489082972,-90.39672489082972
2026-03-07 08:46:02+07:00,4410,362.4,-362.4,90.0967248908297,-90.0967248908297
2026-03-07 08:56:02+07:00,4411,362.0,-362.0,89.69672489082973,-89.69672489082973
2026-03-07 09:06:02+07:00,4415,359.3,-359.3,86.99672489082974,-86.99672489082974
2026-03-07 09:16:02+07:00,4416,356.7,-356.7,84.39672489082972,-84.39672489082972
2026-03-07 09:26:02+07:00,4418,353.9,-353.9,81.5967248908297,-81.5967248908297
2026-03-07 09:36:02+07:00,4420,350.3,-350.3,77.99672489082974,-77.99672489082974
2026-03-07 09:46:02+07:00,4422,347.5,-347.5,75.19672489082973,-75.19672489082973
2026-03-07 09:56:02+07:00,4424,343.5,-343.5,71.19672489082973,-71.19672489082973
